lfc_ctrl	p_ctrl	FDR_ctrl	lfc_hs	p_hs	FDR_hs	diffexp_in	lfc_1
FBgn0267376	-0.494960729604378	1.75318884022499e-14	4.48151198853765e-13	-0.565823717100906	2.09783204705803e-21	1.02222485685886e-19	both	no
FBgn0267378	0.0883408014873564	0.141925255329014	0.236722824253697	0.0179119360618418	0.745269567942857	0.837756677043902	none	no
FBgn0267384	0.0867876870840273	0.325235929141635	0.464653163165046	0.0959925187264369	0.230154495028658	0.362135838725358	none	no
FBgn0267385	-0.650986270704851	1.02704955381589e-21	5.14231462380753e-20	-0.569534169223093	2.86119015472961e-19	1.15239448482929e-17	both	no
FBgn0267390	0.534068107982599	9.63715404835668e-10	1.20768698550876e-08	0.393317177559459	9.41998586777675e-07	9.49391927486457e-06	both	no
FBgn0267398	-0.536286265229337	1.02343415878637e-08	1.05384753237295e-07	-0.14238414733841	0.0939474977057669	0.185230660668072	ctrl	no
FBgn0267408	1.42507016532982	4.2459909834995e-22	2.20690436118557e-20	0.528078852938994	5.31887365875287e-05	0.00038194411832426	both	yes
FBgn0267422	-0.088503545843302	0.676038764242541	0.772828143245427	-1.24396173429486	0.00215577616779261	0.00987423284576431	hs	yes
FBgn0267428	-0.934639638075345	1.94165389990335e-29	1.81138053995257e-27	-1.12586905276638	8.07389687676132e-49	2.44796067805138e-46	both	yes
FBgn0267429	0.622779418851446	5.75314678148162e-06	3.09948653108943e-05	0.198424976156095	0.0999985742911362	0.193457007867379	ctrl	no
FBgn0267430	1.00484510299504	2.37331088574852e-10	3.36862006735306e-09	0.416983191665994	0.00271837337052167	0.0120077075431987	both	yes
FBgn0267431	-0.066064174439647	0.4958304340896	0.630694463126441	-0.0210077394363344	0.811600648010498	0.883681621769823	none	no
FBgn0267432	0.853164385265867	0.00179810813230651	0.00533324735438195	-0.0587765819250411	0.743052812541442	0.836125922565963	ctrl	no
FBgn0267433	0.925248218778121	0.000232392652303895	0.000853487819615416	-0.237850130359897	0.195625140433549	0.32003123618588	ctrl	no
FBgn0267435	-0.0366695994964963	0.803085417425813	0.866773196005413	-0.462532863433522	0.00125182981161741	0.00619669949832381	hs	no
FBgn0267449	1.5706459368737	7.80929413493596e-07	5.17223576958896e-06	2.14772260234197	2.45650246370148e-12	5.31998499827413e-11	both	yes
FBgn0267487	-0.0730770871418367	0.385451054969446	0.526228676046468	0.174050657056998	0.023721110129191	0.068261512538919	none	no
FBgn0267488	0.400865694167163	2.40161637623514e-07	1.78081812137272e-06	0.377236791489572	1.17010653224284e-07	1.41750419527532e-06	both	no
FBgn0267489	0.179391727100025	0.431016918453114	0.571047365010291	-0.328609142451856	0.122024072620205	0.225324437937665	none	no
FBgn0267516	0.827204664536208	0.000526362510684495	0.00178645733958995	0.884088408380849	8.11456926203707e-05	0.00056057293351351	both	no
FBgn0267585	-1.42022552448214	5.27275121566162e-05	0.000225960265092056	-0.32959756565387	0.116510751094229	0.217814971197998	ctrl	yes
FBgn0267592	0.327280391732037	0.182936393468584	0.292778700104046	-0.365309203003759	0.0977586944353378	0.19033823577626	none	no
FBgn0267620	-0.104585760983946	0.619128369500682	0.729507691986846	-1.31931611232724	0.00195886023390997	0.00907896367436406	hs	yes
FBgn0267665	0.218874488446905	0.342054609281618	0.483054219214499	-0.23206676046346	0.24269640358063	0.376496765929872	none	no
FBgn0267668	0.304051697709789	0.049016027061621	0.0955374884602844	-0.284803382390344	0.0435564800023545	0.105484574933592	none	no
FBgn0267681	-0.360040879170077	0.147730186686719	0.244833736362821	-1.20785802353253	0.0014739313632733	0.00710598976595763	hs	yes
FBgn0267689	0.270408002153012	0.244974258315517	0.371838969477662	-0.359531274716812	0.094185597686071	0.185429883118075	none	no
FBgn0267691	0.223275424679738	0.336008319848683	0.476751579424612	-0.543634818438115	0.0332435900830267	0.0871616107989998	none	no
FBgn0267698	0.179467782425806	0.0414580125107761	0.0825755851377958	0.429162706952714	1.23023737718266e-07	1.48704772668314e-06	none	no
FBgn0267704	0.207355162541056	0.296594581451536	0.432566790024521	0.0288811278937501	0.86713143747371	0.921142544041416	none	no
FBgn0267707	0.160516151521913	0.481413072034958	0.616739868692672	-0.432161726569909	0.0634869491215347	0.138644297879845	none	no
FBgn0267713	0.221065223153019	0.338001358544925	0.478630621239992	-0.246141428358793	0.210808015567914	0.338427634935105	none	no
FBgn0267726	0.086791653836011	0.687712110373087	0.781263289417386	-0.524149473763285	0.0253439032273998	0.0716840382811787	none	no
FBgn0267727	-0.149829024919871	0.258111664406712	0.387202971000448	-0.310957265775695	0.0127512451055125	0.0426147704613195	hs	no
FBgn0267728	0.074899590221316	0.722922171983281	0.808804377531521	0.11461402559061	0.530778395873938	0.667524621611249	none	no
FBgn0267730	-0.0707897348814632	0.742492952476427	0.823198155365207	-0.128145955347123	0.488967650902156	0.630637115632404	none	no
FBgn0267733	0.264557867594937	0.0863254065683522	0.155434149240113	0.220627098693521	0.110499150816574	0.208775875222937	none	no
FBgn0267755	0.00762767602867033	0.968670026287198	0.979438011757737	0.0181890113967842	0.902472398655433	0.941860922054315	none	no
FBgn0267790	-0.0332505035887306	0.686417996106551	0.780280402780984	0.117923041307342	0.122133594358726	0.225374164399915	none	no
FBgn0267791	-0.166812950691359	0.00131486533656674	0.00402460884706282	-0.18887978938664	6.87099000380405e-05	0.000483538722704843	both	no
FBgn0267792	-0.300424744074383	0.0218643524924244	0.0475483480597542	-0.0213834932890607	0.854373826487324	0.912206819535278	ctrl	no
FBgn0267794	0.089469394510418	0.671321970477431	0.769127669545624	-0.0956927510041632	0.59700318755348	0.724676355888148	none	no
FBgn0267795	0.457243103590823	0.000362970949352975	0.00127800900393152	0.143817628650139	0.206781150163539	0.333680699886906	ctrl	no
FBgn0267796	0.0857967308005426	0.639552620494656	0.744622814045648	0.112789113102832	0.482930467084363	0.625585811562523	none	no
FBgn0267816	-0.0747877272938174	0.732778663679873	0.815901164344162	-1.25717820686021	0.000355236338716819	0.00206574567772727	hs	yes
FBgn0267818	-2.20608781811472	5.90866642534458e-06	3.17387273782658e-05	-3.82125321334886	5.46764860152544e-14	1.37510102501498e-12	both	yes
FBgn0267821	-0.189291518803292	0.0350991683117292	0.0716356436279962	0.265822741026724	0.00129989343315446	0.00638110274637417	none	no
FBgn0267823	-0.737476511977309	2.71852789234774e-08	2.5339651532857e-07	-0.158233249679768	0.160824111575341	0.276092352602209	ctrl	no
FBgn0267824	-0.0746253851501608	0.451657013154648	0.590116866002272	0.29026894190195	0.00149986262347601	0.00719920867864585	hs	no
FBgn0267828	0.276406079681196	0.0254344633210004	0.0541903508000623	0.183162475803816	0.103157709080662	0.198133592992154	none	no
FBgn0267849	0.168940405504568	0.00258210808565089	0.00731094935275731	0.110655316820514	0.0320786009648597	0.084881922310653	none	no
FBgn0267861	-0.363400308297302	1.37373847348156e-06	8.61249594373996e-06	-0.243324526282521	0.000388923998998389	0.00223426602582496	both	no
FBgn0267912	0.341441356461743	6.54452387376464e-05	0.000274744146469773	0.150593714604734	0.0546708535043667	0.123829086117486	ctrl	no
FBgn0267967	0.10775913475392	0.602832121886677	0.716688008974303	-0.469651437304319	0.0266987242318773	0.0745447062102443	none	no
FBgn0267969	0.186213066623589	0.407927517369839	0.54834099163692	0.132277759096971	0.472128152032566	0.615978816571296	none	no
FBgn0267972	0.128651026562384	0.0961468449703448	0.169730359510159	0.143612214519254	0.0382274984783383	0.0958761824198213	none	no
FBgn0267975	-0.0811531918651059	0.0847318876122969	0.153095274505582	-0.0417578631881633	0.330068193584866	0.475731317400714	none	no
FBgn0267976	-0.58434385731565	5.79889000741688e-16	1.7341064227659e-14	-0.335490731639158	4.05357480864393e-07	4.42890580944429e-06	both	no
FBgn0267977	-0.45719918971448	0.0392228112967439	0.0788138780014654	0.121151255898385	0.48876058625189	0.630535804602251	none	no
FBgn0267978	0.577476441361173	1.96980567942422e-05	9.34395001778153e-05	0.196878713413754	0.0986664898908836	0.191449454859597	ctrl	no
FBgn0267986	1.30819763189678	0.000250097400582658	0.00091206586279977	0.51294393863451	0.0377004368637532	0.0952350270389947	none	yes
FBgn0268063	0.622916517107078	2.44424888444622e-05	0.000113818159444243	0.260562812917188	0.0441779691805963	0.106600612333075	none	no
FBgn0270924	-0.171450921871074	0.0908221664380707	0.161901673472406	0.140712792471607	0.12618643597548	0.230514635761065	none	no
FBgn0270925	0.0469757491743937	0.834741301943266	0.887667542882603	-0.606349238282352	0.016397233409342	0.0518469880251936	none	no
FBgn0270927	0.0674783064115455	0.655712733550643	0.757630493431357	0.0921769301200239	0.491134254966419	0.632701554798935	none	no
FBgn0275436	-0.0761448627396639	0.362993455653234	0.502801214270945	-0.172101387066596	0.0249528713360175	0.0708718684966513	none	no
FBgn0278598	-0.275889483321921	0.0717208478962015	0.132818638409745	-0.101771443034067	0.449254139530198	0.594520966655203	none	no
FBgn0278604	-0.458198684099241	0.00109323287697381	0.00342793359729077	0.127247035457542	0.298164945943617	0.441433839868683	ctrl	no
FBgn0278608	-0.219809010332921	0.0336827998060356	0.0692847618406977	0.0728982849450656	0.435183817259802	0.580546488070245	none	no
FBgn0283427	0.659637773835565	8.16075746050512e-08	6.78922771961993e-07	0.528498220967463	3.11421388457402e-06	2.8444890836925e-05	both	no
FBgn0283434	0.205127452890534	0.377094300360704	0.5178312354266	-0.134792371496445	0.457699878808207	0.602428374335328	none	no
FBgn0283438	0.120007527217511	0.282962976014439	0.416526079999676	-0.190279390482899	0.0645121641965093	0.140101526503163	none	no
FBgn0283442	-1.47468644271918	1.18579094554822e-06	7.53809445000515e-06	-0.0218972461331308	0.896627284382944	0.938320882937664	ctrl	yes
FBgn0283450	-0.510384108345443	6.81747902218372e-08	5.79990518527945e-07	-0.216055533320414	0.0129910324669242	0.043216375965389	both	no
FBgn0283461	1.24428041732564	3.55780346199567e-06	2.01105255244344e-05	1.00815594917586	3.95878556990329e-05	0.000292553449529414	both	yes
FBgn0283467	-0.86263173709082	7.07392582010253e-05	0.00029402856179139	0.00521450668336919	0.975065422971266	0.985630588232207	ctrl	no
FBgn0283468	-0.256194845967618	0.00110261914948994	0.00345042661028747	-0.0155029787096187	0.828182093860503	0.895542654496472	ctrl	no
FBgn0283469	0.598627584006514	3.77523749182857e-16	1.16732909981045e-14	0.408744413963854	1.52223507640125e-09	2.39412044076652e-08	both	no
FBgn0283471	-1.46028963527741	6.40786156740558e-15	1.72270465537517e-13	-1.90440638462634	5.86062936749594e-27	4.04865630039356e-25	both	yes
FBgn0283472	0.52811558062295	2.68890315110547e-12	5.31691628520222e-11	0.461415706883925	4.09929604458802e-11	7.70117320596871e-10	both	no
FBgn0283473	-0.160688696656018	0.449299414636167	0.587951457949139	-0.0466775537573788	0.790590234052395	0.868837334341713	none	no
FBgn0283476	0.464682598223539	0.0714529783076959	0.132450956226155	-0.252271373133956	0.202814356174687	0.329049144423898	none	no
FBgn0283477	-0.763598470951754	1.28856626492086e-07	1.02288732957172e-06	-0.0623120801481588	0.621719971463741	0.744822027058142	ctrl	no
FBgn0283478	-0.319024534214034	2.08221319320884e-05	9.82230170711734e-05	0.0657354286837582	0.317725778186735	0.462952458804994	ctrl	no
FBgn0283480	0.401575520708064	0.028203418821097	0.0592798606647938	-0.211507148852315	0.182751832336396	0.304168382121342	none	no
FBgn0283494	-0.912648445509417	8.59191234218351e-13	1.82422450629419e-11	-0.475240154521834	2.83793937973633e-05	0.000216616142166588	both	no
FBgn0283499	1.0682470769014	1.53344107900362e-15	4.43965765976778e-14	0.694953862511499	1.49973181968294e-08	2.04619660147991e-07	both	yes
FBgn0283500	0.261995045906672	0.010852454409612	0.025728614222614	0.0651719704646901	0.482728207108445	0.625472267401315	ctrl	no
FBgn0283501	0.226446086206224	0.328643542764751	0.468846460498922	-0.173164986466593	0.356029334396348	0.50213983524178	none	no
FBgn0283503	0.222390365148409	0.0801669891906605	0.145910069537445	-0.0561229848187229	0.623792423335547	0.746609656356488	none	no
FBgn0283508	0.109907790714469	0.59557309719036	0.710839183177809	-0.165436033294094	0.362313724686125	0.509030030241865	none	no
FBgn0283509	0.542719532885738	3.38523272541892e-07	2.42452187222331e-06	0.287807803211375	0.00283134163713233	0.012406300268687	both	no
FBgn0283510	0.0982209632403689	0.168402824693425	0.273166340529595	0.146202822953192	0.0257256134249821	0.0724354590248727	none	no
FBgn0283521	-0.0402608039248724	0.48182434697892	0.61704948343012	0.175359091018301	0.000929609192449824	0.00477715835008937	hs	no
FBgn0283525	-0.466062905127454	0.0022960836191781	0.0066025214001237	0.0285362944797	0.824809768062052	0.892869048735227	ctrl	no
FBgn0283531	-1.50185784854533	4.44704725362893e-10	5.94118981314073e-09	-0.00198468212983479	0.988808753600885	0.994312658800881	ctrl	yes
FBgn0283535	-0.0534832270540783	0.321534005386981	0.46087244501627	-0.185028608375117	0.000225459796211006	0.00138485856817284	hs	no
FBgn0283536	-0.521511471709149	1.3444599752363e-26	1.00512196093865e-24	-0.478083512953454	5.8058506508966e-26	3.8406581730022e-24	both	no
FBgn0283545	0.233141995134201	0.28937708180912	0.423739045874235	-0.274398656587894	0.167499675350355	0.284819902858565	none	no
FBgn0283626	-0.102043549085389	0.642945875931467	0.747075351879704	-0.229033256882053	0.242567217351067	0.376349847531898	none	no
FBgn0283649	-0.422254377023273	6.34336291116701e-05	0.000266915212703885	-0.100463463343797	0.282726797551462	0.424012502785684	ctrl	no
FBgn0283651	1.0668232571861	3.68322869145691e-07	2.62589426304717e-06	0.218538528698912	0.181821824029279	0.303036373382131	ctrl	yes
FBgn0283652	-0.614484184963752	0.00119647958360043	0.00370707206062619	0.0256880092488388	0.866484420738729	0.920724051047822	ctrl	no
FBgn0283657	-0.151388785383055	0.113841645361222	0.19623840162946	0.11088047902811	0.19267302848749	0.316400502833266	none	no
FBgn0283658	-0.957265633211759	1.9293033936123e-18	7.46749877350291e-17	-1.13900922310755	8.92252308612077e-29	6.81044332062994e-27	both	yes
FBgn0283659	-0.758910481736955	0.00127591618048136	0.00391857768991393	-0.351340339480555	0.0637010988856143	0.138884882137842	ctrl	no
FBgn0283666	-0.212591367649236	0.00121469682757083	0.00375698947943769	-0.347620811876415	8.54001863597848e-09	1.20900523231784e-07	both	no
FBgn0283680	0.74791343819141	5.37539468896094e-08	4.68629656789207e-07	0.515277484350563	3.7598032234724e-05	0.000278603205595392	both	no
FBgn0283681	-0.590215616679099	0.000325876263650871	0.00115882334033509	0.0627970044103178	0.642779676275939	0.761265125759592	ctrl	no
FBgn0283682	-0.123478103530046	0.321508119167122	0.46087244501627	0.284594978061659	0.0129735564314284	0.0431858397221838	hs	no
FBgn0283712	0.104821879396544	0.39096151000226	0.531491453689708	0.00934246939789476	0.931505003764076	0.959548614202047	none	no
FBgn0283728	-0.0323483599834147	0.880456830432755	0.919635053030959	-0.646785453822635	0.018540653046843	0.0567671967308242	none	no
FBgn0283741	0.458907626215658	0.00114119797687005	0.00355789086476338	0.0881499339424615	0.475832946403982	0.619681105282699	ctrl	no
FBgn0284082	0.136777039544287	0.538145090965587	0.667183499890642	-0.394761720738993	0.0765647432344237	0.159333493308624	none	no
FBgn0284220	-0.669792256950621	0.000175854310649775	0.000665320554850014	0.114269179384494	0.437083594564491	0.582354487544966	ctrl	no
FBgn0284221	0.271184854237169	0.016657273002752	0.0375338841505034	-0.0287416181651097	0.777835623616836	0.860102910726144	ctrl	no
FBgn0284243	-0.57739671011979	8.14165951315162e-07	5.36958386019621e-06	-0.0317043945183615	0.758710301535903	0.848235474881121	ctrl	no
FBgn0284244	0.905153760478762	0.00330080797410561	0.0090637280597139	0.746643285520087	0.00579883196053601	0.0223417758027711	both	no
FBgn0284245	-0.0391586039041319	0.48085235686915	0.616238520045412	0.387828066875774	3.61333449804254e-05	0.00026902828135153	hs	no
FBgn0284246	-0.799061324245085	3.4809300655231e-05	0.000155587025655957	0.059284481411257	0.695796749779795	0.803153714450768	ctrl	no
FBgn0284247	-0.059315182562374	0.750833268165743	0.830014339519554	-0.796551337474611	0.000105849523566104	0.000712737538386196	hs	no
FBgn0284248	-1.45802754309884	9.74967879841479e-38	1.61239006188936e-35	-1.20701780656502	1.34657317492382e-30	1.13060355417642e-28	both	yes
FBgn0284249	-0.21107756908107	0.072463325529688	0.134034434529155	-0.129619551194897	0.223029385511892	0.353523924319243	none	no
FBgn0284251	-0.224687958517012	0.0243827374857455	0.0522658247558744	-0.0869083067006708	0.33209983014409	0.477710812601837	none	no
FBgn0284252	0.335596659330923	2.97284320059419e-05	0.000135483191737718	0.149472793301758	0.0424146828554392	0.103546469104701	none	no
FBgn0284253	-0.289092065534008	0.0205940054928575	0.0451553977409683	0.262252756364009	0.0208249959323414	0.0618684895485864	none	no
FBgn0284254	0.0710599654041015	0.426218604308148	0.565958158883629	0.243622362342741	0.00279087498587725	0.0122589271930357	hs	no
FBgn0284255	0.148920377883321	0.0530919457795002	0.102240400173473	0.225779629803589	0.00144983928759809	0.007008412676764	hs	no
FBgn0284256	-0.106490475903315	0.286806663133633	0.421105021267636	0.213629459350894	0.0190174532938507	0.0577400563845288	none	no
FBgn0284257	0.0988346464514663	0.0825983445239745	0.149711213962003	-0.0241862484976737	0.644843948668593	0.762895263355483	none	no
FBgn0284408	-0.452068403121233	8.95998439242341e-05	0.000364374924155371	-0.545776565013021	4.07681632420854e-07	4.44984501787362e-06	both	no
FBgn0284421	0.230869874615911	0.00512397872439643	0.0133352951303736	0.267572723392559	0.000391778592744821	0.00224829828591468	both	no
FBgn0284435	0.232789324145218	0.181189016968327	0.290409377279227	-0.13867482116669	0.364960068032689	0.511431395888663	none	no
FBgn0284436	-0.720584679187457	3.38431851465142e-06	1.9199499265811e-05	0.0925302994691552	0.484582928787068	0.627205344208568	ctrl	no
FBgn0284442	-1.58182435319957	9.35861526809502e-07	6.08031462209864e-06	0.0411758365084627	0.822947510988813	0.891472020885559	ctrl	yes
FBgn0285879	-0.555872419340138	2.66531281738382e-09	3.06553102231237e-08	-0.585169227044291	5.54885280670157e-12	1.1580445197925e-10	both	no
FBgn0285892	0.178338916859934	0.149003144852828	0.246456936819006	0.0647467188997802	0.562205310351673	0.694878378721381	none	no
FBgn0285896	-0.0216716245549442	0.914058147018613	0.943803299092627	-0.0282254497691042	0.873484348634801	0.925608192033646	none	no
FBgn0024277	0.338939808780315	9.33176513093739e-05	0.000376966011858555	0.247087271569299	0.00188917177602594	0.00880833401765192	both	no
FBgn0035196	0.0699396425871098	0.750776914244787	0.830014339519554	-0.55722302229595	0.0229765627365054	0.0666283693594463	none	no
FBgn0035199	-0.656053239557398	0.00674884552591478	0.016988848919594	-1.61890180414596	8.75948245634985e-10	1.42065008931736e-08	both	yes
FBgn0035203	-0.448866861597951	4.5096801347604e-05	0.000196421223746647	0.0605236392393415	0.537095918725468	0.67352963613149	ctrl	no
FBgn0035205	0.235527923325154	0.022835871341292	0.0493473640249857	0.133264494610832	0.15707374879251	0.27144711337401	ctrl	no
FBgn0035207	0.229448811154816	0.00681080297194392	0.0171250666755973	0.0494100841206331	0.523613129585306	0.661754026571464	ctrl	no
FBgn0010246	0.472924772333701	2.28351541481598e-05	0.000106972406664019	0.174477571886808	0.0825139530477127	0.168211270845643	ctrl	no
FBgn0011361	-0.992781306395936	4.1566722658171e-43	9.6532080385944e-41	-0.796191680455396	1.4510921024772e-32	1.3537325041486e-30	both	no
FBgn0010786	-0.458607143269456	5.50114587163166e-08	4.77305303568041e-07	0.00487680871217858	0.94876674054739	0.969461615153975	ctrl	no
FBgn0035227	1.6311240147907	1.60107123079856e-39	2.96198177697734e-37	1.59769838747965	1.79587134786182e-43	3.37964409688135e-41	both	yes
FBgn0028577	0.169902443397275	0.00909399834668196	0.0219990990400881	0.290679490481864	8.75272333794665e-07	8.89534220052958e-06	both	no
FBgn0043458	0.0405800573222911	0.633007953452494	0.740350154548144	0.061420565150093	0.425175229557356	0.570261443919703	none	no
FBgn0020248	-1.79502773253099	5.84385383923574e-09	6.32167142272132e-08	0.0571366495195897	0.75406414349521	0.844511607454362	ctrl	yes
FBgn0035213	-0.780045244830845	3.30211305379487e-05	0.00014856786472453	0.0456093874727618	0.760807763629874	0.849321331484272	ctrl	no
FBgn0035211	-0.216877426058978	0.0691253787499702	0.128754865026608	0.0140560748821972	0.894447072386508	0.937027526163617	none	no
FBgn0035210	-0.889822373274929	5.68804541053081e-06	3.0719948370086e-05	-0.254947779557751	0.104697138918042	0.200556207667678	ctrl	no
FBgn0035206	-0.252404129739237	0.0250744466082822	0.0534964004553168	-0.0526649203499865	0.603533608282553	0.72992457998937	none	no
FBgn0035204	-0.0129031515701182	0.933294689657333	0.955978935586505	-0.434651686146969	0.00117967557255723	0.00589115485223753	hs	no
FBgn0010333	-0.0336794686629751	0.619280959501231	0.729507691986846	0.148155776255075	0.0158997891808673	0.0505818125646069	none	no
FBgn0035194	-0.745144953028877	0.00207362854369904	0.00605339811566597	0.0381258025640451	0.824357217390846	0.892467667905285	ctrl	no
FBgn0004378	-0.883709287552108	0.000477776383145589	0.00163836921835819	-0.0817340732242048	0.637033470519391	0.756689556069121	ctrl	no
FBgn0035229	-0.0666803701574578	0.493655171287629	0.628513495229729	-0.00490207620100315	0.95567036001557	0.974144749679674	none	no
FBgn0041342	0.473805940223182	1.45190712397029e-07	1.12633733177937e-06	0.373325809560288	6.96212055122718e-06	6.01198938422822e-05	both	no
FBgn0035231	0.22607015594104	0.281636273509097	0.415076954543855	-0.446174290823507	0.0301968036515129	0.0817658426832706	none	no
FBgn0035233	0.119444984391472	0.280393393971275	0.413541316119063	0.118603054132189	0.233952774732979	0.366159239491033	none	no
FBgn0035236	0.16951007743827	0.00389164890316607	0.0104701374853482	0.0943605497740366	0.0790053108428662	0.163229787592255	ctrl	no
FBgn0035237	0.415134114151286	2.59048313780975e-06	1.51771999190518e-05	0.249489588162497	0.00203716756815696	0.00939017989978118	both	no
FBgn0035244	0.112082855235148	0.217211168545196	0.337729331149689	-0.0600560372481222	0.470406253802875	0.614934030533232	none	no
FBgn0013753	-0.602618595745945	3.13864604270672e-05	0.000141739021746561	-0.246909551110886	0.0492789432268826	0.114931552419108	none	no
FBgn0035248	0.204326184216432	0.194711552827969	0.308458142107008	-0.187501178439812	0.189992547282958	0.313258104772429	none	no
FBgn0025712	-1.29614004459511	9.92968849432588e-16	2.89792914212746e-14	-1.45916240604126	2.95787454358573e-22	1.50163723922038e-20	both	yes
FBgn0035252	0.0929613862595019	0.089474059777547	0.159968773541675	0.0678599479839827	0.178633367572829	0.29882860690882	none	no
FBgn0035254	-0.409142127448384	0.00228916744463867	0.00658746708627236	-0.178365631510555	0.126343758322581	0.230623791232164	ctrl	no
FBgn0035260	0.18711578105378	0.388034888727598	0.528938188010275	-0.309610606456386	0.123725689428797	0.227121745730796	none	no
FBgn0035266	-0.165429365600339	0.0789988881731034	0.144216903229541	-0.0569463319477534	0.506673790199868	0.646219259176391	none	no
FBgn0035267	-0.383430549796921	0.00918861110707455	0.0221937796489752	-0.329349249907366	0.0124135474816771	0.0417746406495184	both	no
FBgn0035268	0.183603196764981	0.169560342631846	0.27467366278222	-0.175613657831069	0.149627298517587	0.262446769512731	none	no
FBgn0027903	-0.991623990826536	9.17778200617029e-07	5.97705791153632e-06	-0.041450565279619	0.786455287523573	0.865775034122017	ctrl	no
FBgn0035272	-0.470376878297291	1.54022366763147e-05	7.48177184343458e-05	-0.0737115695927297	0.443491839957184	0.588608150915937	ctrl	no
FBgn0011573	-0.159364261856095	0.225912126455961	0.348379607271378	-0.141669738862639	0.219666355787235	0.34925830639733	none	no
FBgn0035273	0.102242641676828	0.645727283312399	0.748922887828587	-0.450576034536291	0.0527363325349304	0.120614589857049	none	no
FBgn0067864	0.0787540017934485	0.555733551208059	0.680722139475114	0.157705796039265	0.184881359664772	0.306823786033295	none	no
FBgn0027790	-0.380095177404056	0.0156869459523462	0.035656604554323	-0.543616034329319	0.000257994342788775	0.00155925152355453	both	no
FBgn0035280	-0.0803748630944355	0.648397526489645	0.751141902105124	-0.717871502353677	0.000113840828871992	0.000760914052135817	hs	no
FBgn0035279	0.348114104458277	0.0796252031622581	0.145220430987127	0.320641486949553	0.0706984189993371	0.150072587199098	none	no
FBgn0025820	-0.0396819130605653	0.75970217205547	0.835817882066874	0.0178561495282064	0.878768766505823	0.928354731553529	none	no
FBgn0035271	-0.379028223197885	0.00191745078816838	0.00564275420675596	-0.115956823397286	0.281903532643881	0.423184851988443	ctrl	no
FBgn0035270	0.356471048158319	0.000164665614269705	0.000627021787451047	0.400957116567155	3.53296658201517e-06	3.20019338113656e-05	both	no
FBgn0013811	0.874347977360341	0.00320656417989638	0.00884276099635396	-0.107509531187241	0.560244969188788	0.693004741465959	ctrl	no
FBgn0022702	-1.06754802793315	1.40604661775572e-07	1.10172281642524e-06	-0.0959146065408274	0.532097855768361	0.668490802913405	ctrl	yes
FBgn0035265	0.198547772360093	0.194194167698664	0.307772519301717	-0.166900678354698	0.230710792504334	0.362590858870947	none	no
FBgn0035264	0.360309252405138	0.108370694193953	0.187905659591263	0.0530737838170596	0.767656145527216	0.854038001063048	none	no
FBgn0027594	0.806197731944384	7.10905707277952e-15	1.89719701587747e-13	0.637172027793696	2.69178747049437e-11	5.15453688428879e-10	both	no
FBgn0026372	-0.331626448986411	0.0010276240340785	0.00325210679384368	0.122565735382424	0.192178099322944	0.315764557294887	ctrl	no
FBgn0035251	0.474504104780908	1.09462052519502e-08	1.11765977853168e-07	0.373814708039524	9.1568152326745e-07	9.2628951125711e-06	both	no
FBgn0035249	-0.0260310340026331	0.865561892898589	0.909210668943134	0.198011698573949	0.155283812539089	0.269420253356249	none	no
FBgn0025725	0.361727754956071	2.78690794433804e-10	3.89988464262176e-09	0.242369696113677	4.19111556726966e-06	3.73132352502026e-05	both	no
FBgn0035247	-0.270452212772087	0.0344843119037036	0.0706184361029877	-0.0169512649636256	0.882544478212041	0.930542212102437	none	no
FBgn0013342	0.298663033727433	0.0477295696641497	0.0933634861799631	-0.207345100104757	0.126277224303206	0.230564721189276	none	no
FBgn0035243	-0.396642833197782	0.00529013995530706	0.013684287440483	-0.0356532154744639	0.767218945084557	0.853752268888051	ctrl	no
FBgn0035238	0.0109019691170236	0.929720606603132	0.953500688556892	-0.259214470186828	0.0203039214957078	0.0606753538814599	none	no
FBgn0035235	-0.401069063418756	6.42291716804361e-05	0.000270054471838197	-0.444285984057128	1.24959262264331e-06	1.22545404098399e-05	both	no
FBgn0035232	0.265001533958577	0.00116525578470123	0.00362183308474247	0.0841799405570154	0.260977750906407	0.398680497010977	ctrl	no
FBgn0052313	0.043746691107961	0.840562782830736	0.891704030964864	-0.62163004419246	0.0174245170141183	0.054293064004882	none	no
FBgn0035228	0.286653669545872	6.09412201428053e-06	3.26225315281373e-05	0.112447287925205	0.0518752264823803	0.119379737941215	ctrl	no
FBgn0035283	0.239442609761399	0.000412081494740671	0.00143564299875341	0.390280526455731	2.76681567554073e-10	4.74094083179389e-09	both	no
FBgn0035285	0.078797441531178	0.266059942281933	0.397378799946263	0.0521217039047236	0.421569999931459	0.567168316190296	none	no
FBgn0035294	-0.210747601255521	0.101162756610687	0.177038879013251	0.19484495175613	0.083097532465209	0.16902899121464	none	no
FBgn0035295	-0.81462879218106	7.0147072151216e-07	4.70015526415299e-06	-0.190634131948581	0.1552591253107	0.269420253356249	ctrl	no
FBgn0035298	-0.583863873464461	6.6789670226391e-10	8.6580671083261e-09	-0.729001736373636	7.80863803168622e-17	2.47765360801904e-15	both	no
FBgn0035300	1.47927761414779	1.74181852703776e-20	7.98821395908283e-19	0.716483738280584	6.31982287932285e-07	6.64555556144595e-06	both	yes
FBgn0035299	0.218101392904264	0.346803983996128	0.488205445698552	-0.367386870242841	0.0971352428761497	0.189394636654729	none	no
