gene	both	hs	ctrl	sig	sigexon	signotexon	snptype
FBgn0267007	0	0	0	0	0	0	notsig
FBgn0267005	0	0	0	0	0	0	notsig
FBgn0267006	0	0	0	0	0	0	notsig
FBgn0264887	0	0	0	0	0	0	notsig
FBgn0031574	1	0	0	1	1	0	exon
FBgn0031575	1	0	0	1	1	0	exon
FBgn0051957	0	0	0	0	0	0	notsig
FBgn0000256	1	1	0	1	1	1	both
FBgn0051774	0	1	1	1	0	1	noexon
FBgn0051773	0	0	0	0	0	0	notsig
FBgn0264341	0	0	0	0	0	0	notsig
FBgn0266883	0	0	0	0	0	0	notsig
FBgn0085205	0	0	0	0	0	0	notsig
FBgn0031579	0	0	0	0	0	0	notsig
FBgn0031580	0	0	0	0	0	0	notsig
FBgn0264295	0	0	0	0	0	0	notsig
FBgn0264296	0	0	0	0	0	0	notsig
FBgn0000547	1	1	0	1	1	1	both
FBgn0266319	0	0	0	0	0	0	notsig
FBgn0086032	0	0	0	0	0	0	notsig
FBgn0020376	0	0	0	0	0	0	notsig
FBgn0014033	0	1	0	1	1	1	both
FBgn0031585	0	1	0	1	1	1	both
FBgn0026394	0	0	0	0	0	0	notsig
FBgn0267441	0	0	0	0	0	0	notsig
FBgn0264866	0	0	0	0	0	0	notsig
FBgn0051961	0	1	0	1	1	0	exon
FBgn0040102	0	0	0	0	0	0	notsig
FBgn0031589	1	1	0	1	1	0	exon
FBgn0001075	1	1	0	1	1	0	exon
FBgn0031590	1	1	0	1	1	0	exon
FBgn0003941	0	0	0	0	0	0	notsig
FBgn0265819	0	0	0	0	0	1	noexon
FBgn0267284	0	0	0	0	0	1	noexon
FBgn0264867	1	1	0	1	1	1	both
FBgn0264868	1	0	0	1	0	1	noexon
FBgn0266832	0	0	0	0	0	0	notsig
FBgn0266833	0	0	0	0	0	0	notsig
FBgn0266834	0	0	0	0	0	0	notsig
FBgn0265269	0	0	0	0	0	0	notsig
FBgn0264889	0	0	0	0	0	1	noexon
FBgn0031592	1	0	0	1	1	1	both
FBgn0010473	0	1	0	1	0	1	noexon
FBgn0028482	0	1	0	1	0	1	noexon
FBgn0020762	1	0	0	1	1	0	exon
FBgn0265908	0	0	0	0	0	0	notsig
FBgn0265910	0	0	0	0	0	0	notsig
FBgn0265911	0	0	0	0	0	0	notsig
FBgn0031596	0	0	0	0	0	0	notsig
FBgn0266903	0	0	0	0	0	1	noexon
FBgn0026319	1	1	0	1	1	0	exon
FBgn0031597	0	0	0	0	0	0	notsig
FBgn0031598	0	0	0	0	0	0	notsig
FBgn0261976	0	0	0	0	0	0	notsig
FBgn0027560	0	0	0	0	0	0	notsig
FBgn0031600	0	0	0	0	0	0	notsig
FBgn0022153	0	0	0	0	0	0	notsig
FBgn0053003	0	0	0	0	0	0	notsig
FBgn0031601	0	0	0	0	0	0	notsig
FBgn0031602	1	1	0	1	1	0	exon
FBgn0262357	0	0	0	0	0	0	notsig
FBgn0085206	0	0	0	0	0	0	notsig
FBgn0085207	0	0	0	0	0	0	notsig
FBgn0262358	0	0	0	0	0	0	notsig
FBgn0031603	1	0	0	1	1	0	exon
FBgn0027609	0	0	0	0	0	0	notsig
FBgn0031604	0	0	0	0	0	0	notsig
FBgn0025684	0	0	0	0	0	0	notsig
FBgn0031606	0	0	0	0	0	0	notsig
FBgn0031607	0	0	0	0	0	0	notsig
FBgn0040705	0	0	0	0	0	0	notsig
FBgn0019982	0	0	0	0	0	0	notsig
FBgn0285948	0	0	0	0	0	0	notsig
FBgn0053002	0	0	0	0	0	0	notsig
FBgn0031608	0	0	0	0	0	0	notsig
FBgn0031609	0	0	0	0	0	0	notsig
FBgn0031610	0	0	0	0	0	0	notsig
FBgn0031611	0	0	0	0	0	0	notsig
FBgn0011603	1	0	0	1	1	0	exon
FBgn0053196	1	1	1	1	1	1	both
FBgn0031613	0	0	0	0	0	0	notsig
FBgn0263869	0	0	0	0	0	0	notsig
FBgn0265820	0	0	0	0	0	0	notsig
FBgn0267008	0	0	0	0	0	1	noexon
FBgn0083938	0	0	0	0	0	0	notsig
FBgn0031617	0	0	0	0	0	0	notsig
FBgn0264342	0	0	0	0	0	0	notsig
FBgn0031619	0	0	0	0	0	0	notsig
FBgn0284415	0	0	0	0	0	0	notsig
FBgn0031620	0	0	0	0	0	1	noexon
FBgn0000227	0	0	0	0	0	0	notsig
FBgn0031621	0	0	0	0	0	0	notsig
FBgn0031622	0	0	0	0	0	0	notsig
FBgn0085380	0	0	1	1	1	1	both
FBgn0031623	0	0	0	0	0	0	notsig
FBgn0031626	0	0	0	0	0	0	notsig
FBgn0031627	1	1	0	1	0	1	noexon
FBgn0260428	0	0	0	0	0	0	notsig
FBgn0031628	0	0	0	0	0	0	notsig
FBgn0031629	0	0	0	0	0	0	notsig
FBgn0266835	0	0	0	0	0	0	notsig
FBgn0031630	0	0	0	0	0	0	notsig
FBgn0031631	0	0	0	0	0	0	notsig
FBgn0031632	0	0	0	0	0	0	notsig
FBgn0031633	0	1	0	1	1	0	exon
FBgn0031634	0	0	0	0	0	0	notsig
FBgn0031635	1	0	0	1	0	1	noexon
FBgn0031636	0	0	0	0	0	0	notsig
FBgn0031637	0	0	0	0	0	0	notsig
FBgn0031638	0	0	0	0	0	0	notsig
FBgn0031639	0	0	0	0	0	0	notsig
FBgn0031640	0	0	0	0	0	0	notsig
FBgn0051660	1	1	0	1	1	1	both
FBgn0000286	0	0	0	0	0	0	notsig
FBgn0031643	0	0	0	0	0	0	notsig
FBgn0031644	0	0	0	0	0	0	notsig
FBgn0267280	0	0	0	0	0	0	notsig
FBgn0031645	0	0	0	0	0	0	notsig
FBgn0031646	0	0	0	0	0	0	notsig
FBgn0041150	1	1	0	1	1	1	both
FBgn0031649	1	0	0	1	1	1	both
FBgn0003372	0	0	0	0	0	0	notsig
FBgn0031650	0	0	0	0	0	0	notsig
FBgn0031651	0	0	0	0	0	0	notsig
FBgn0015000	1	0	0	1	1	0	exon
FBgn0031652	1	1	0	1	1	0	exon
FBgn0031653	0	0	0	0	0	0	notsig
FBgn0031654	0	0	0	0	0	0	notsig
FBgn0020906	0	0	0	0	0	0	notsig
FBgn0031655	0	0	0	0	0	0	notsig
FBgn0083960	1	0	0	1	1	0	exon
FBgn0264372	0	0	0	0	0	0	notsig
FBgn0083961	0	0	0	0	0	0	notsig
FBgn0015834	0	0	0	0	0	0	notsig
FBgn0262467	0	0	0	0	0	0	notsig
FBgn0031657	0	0	0	0	0	0	notsig
FBgn0010607	0	0	0	0	0	0	notsig
FBgn0031659	0	0	0	0	0	0	notsig
FBgn0031660	0	0	0	0	0	0	notsig
FBgn0031661	0	0	0	0	0	0	notsig
FBgn0031662	0	0	0	0	0	0	notsig
FBgn0031663	0	0	0	0	0	0	notsig
FBgn0031664	0	0	0	0	0	0	notsig
FBgn0083962	0	0	0	0	0	0	notsig
FBgn0053113	0	1	0	1	0	1	noexon
FBgn0031668	0	0	0	0	0	0	notsig
FBgn0265968	0	0	0	0	0	0	notsig
FBgn0031670	0	0	0	0	0	0	notsig
FBgn0016075	1	0	1	1	0	1	noexon
FBgn0000299	0	0	0	0	0	0	notsig
FBgn0260451	0	0	0	0	0	0	notsig
FBgn0260470	0	0	0	0	0	0	notsig
FBgn0031673	0	0	0	0	0	0	notsig
FBgn0053995	0	0	0	0	0	0	notsig
FBgn0264742	0	0	0	0	0	0	notsig
FBgn0264743	0	0	0	0	0	0	notsig
FBgn0031675	0	0	0	0	0	0	notsig
FBgn0022023	0	0	0	0	0	0	notsig
FBgn0031676	0	0	0	0	0	0	notsig
FBgn0031677	0	0	0	0	0	0	notsig
FBgn0014857	0	0	0	0	0	0	notsig
FBgn0031678	0	0	0	0	0	0	notsig
FBgn0028694	0	0	0	0	0	0	notsig
FBgn0266829	0	0	0	0	0	0	notsig
FBgn0028572	1	0	0	1	1	0	exon
FBgn0264368	1	0	0	1	1	0	exon
FBgn0261608	0	0	0	0	0	0	notsig
FBgn0031681	0	0	0	0	0	0	notsig
FBgn0031682	0	0	0	0	0	0	notsig
FBgn0031683	0	0	0	0	0	0	notsig
FBgn0031684	0	0	0	0	0	0	notsig
FBgn0261836	1	1	0	1	1	1	both
FBgn0031688	0	0	0	0	0	0	notsig
FBgn0031689	0	0	0	0	0	0	notsig
FBgn0031690	1	0	0	1	0	1	noexon
FBgn0250847	0	0	0	0	0	0	notsig
FBgn0031692	0	0	0	0	0	0	notsig
FBgn0003716	1	1	0	1	1	1	both
FBgn0046776	0	0	0	0	0	0	notsig
FBgn0265957	0	0	0	0	0	0	notsig
FBgn0031693	0	0	0	0	0	0	notsig
FBgn0031694	0	0	0	0	0	0	notsig
FBgn0031695	0	0	0	0	0	0	notsig
FBgn0000228	0	0	0	0	0	0	notsig
FBgn0031696	0	0	0	0	0	0	notsig
FBgn0265956	0	0	0	0	0	0	notsig
FBgn0265955	0	0	0	0	0	0	notsig
FBgn0016076	1	1	0	1	0	1	noexon
FBgn0267294	0	0	0	0	0	0	notsig
FBgn0031697	1	0	0	1	1	0	exon
FBgn0031698	1	0	0	1	1	0	exon
FBgn0031700	0	0	0	0	0	0	notsig
FBgn0031701	0	0	0	0	0	0	notsig
FBgn0031702	0	0	0	0	0	0	notsig
FBgn0031703	0	0	0	0	0	0	notsig
FBgn0016920	0	0	0	0	0	1	noexon
FBgn0262097	0	0	0	0	0	0	notsig
FBgn0265958	0	0	0	0	0	1	noexon
FBgn0016660	0	0	0	0	0	1	noexon
FBgn0263866	0	0	0	0	0	0	notsig
FBgn0263867	0	0	0	0	0	0	notsig
FBgn0263868	0	1	0	1	1	0	exon
FBgn0051647	0	0	0	0	0	0	notsig
FBgn0086033	0	0	0	0	0	0	notsig
FBgn0261963	1	0	0	1	1	0	exon
FBgn0266825	0	0	0	0	0	1	noexon
FBgn0031707	0	0	0	0	0	1	noexon
FBgn0031708	0	0	0	0	0	0	notsig
FBgn0000318	1	0	0	1	0	1	noexon
FBgn0031710	0	0	0	0	0	0	notsig
FBgn0031711	0	0	0	0	0	0	notsig
FBgn0266028	0	0	0	0	0	0	notsig
FBgn0051989	0	0	0	0	0	0	notsig
FBgn0051648	0	0	0	0	0	0	notsig
FBgn0051915	0	0	0	0	0	0	notsig
FBgn0031713	0	0	0	0	0	0	notsig
FBgn0031715	1	0	0	1	1	0	exon
FBgn0031716	1	1	0	1	1	1	both
FBgn0014189	0	0	0	0	0	0	notsig
FBgn0002525	0	0	0	0	0	0	notsig
FBgn0031717	0	0	0	0	0	0	notsig
FBgn0031718	0	0	0	0	0	0	notsig
FBgn0031719	0	0	0	0	0	0	notsig
FBgn0031720	0	0	0	0	0	0	notsig
FBgn0031721	0	0	0	0	0	0	notsig
FBgn0004620	0	0	0	0	0	0	notsig
FBgn0020429	0	0	1	1	1	0	exon
FBgn0266029	1	0	0	1	1	0	exon
FBgn0041719	0	0	0	0	0	0	notsig
FBgn0031722	0	0	0	0	0	1	noexon
FBgn0031723	0	0	0	0	0	0	notsig
FBgn0031724	0	1	0	1	1	0	exon
FBgn0031725	0	1	0	1	0	1	noexon
FBgn0266030	0	0	0	0	0	0	notsig
FBgn0266031	0	0	0	0	0	0	notsig
FBgn0031726	0	0	0	0	0	0	notsig
FBgn0051646	1	0	0	1	0	1	noexon
FBgn0266069	0	0	0	0	0	0	notsig
FBgn0262256	0	0	0	0	0	0	notsig
FBgn0266068	0	0	0	0	0	0	notsig
FBgn0031728	0	1	0	1	0	1	noexon
FBgn0031729	0	0	0	0	0	0	notsig
FBgn0266066	0	0	0	0	0	0	notsig
FBgn0266067	0	0	0	0	0	0	notsig
FBgn0031730	1	0	0	1	0	1	noexon
FBgn0031731	1	0	0	1	0	1	noexon
FBgn0266065	0	0	0	0	0	0	notsig
FBgn0054011	0	0	0	0	0	0	notsig
FBgn0031732	0	0	0	0	0	0	notsig
FBgn0024191	0	0	0	0	0	0	notsig
FBgn0031736	0	0	0	0	0	0	notsig
FBgn0031733	0	0	0	0	0	0	notsig
FBgn0031734	0	0	0	0	0	0	notsig
FBgn0031735	0	0	0	0	0	0	notsig
FBgn0031737	0	0	0	0	0	0	notsig
FBgn0031738	1	1	0	1	1	1	both
FBgn0051912	0	0	0	0	0	0	notsig
FBgn0051913	0	0	0	0	0	0	notsig
FBgn0031739	1	0	0	1	1	0	exon
FBgn0031740	0	0	0	0	0	0	notsig
FBgn0031741	1	1	0	1	1	0	exon
FBgn0265786	0	0	0	0	0	0	notsig
FBgn0265787	0	0	0	0	0	0	notsig
FBgn0262999	0	0	0	0	0	0	notsig
FBgn0051644	0	0	0	0	0	0	notsig
FBgn0085410	0	1	0	1	1	1	both
FBgn0031745	1	1	0	1	0	1	noexon
FBgn0265785	0	0	0	0	0	0	notsig
FBgn0259959	0	1	0	1	1	0	exon
FBgn0262814	0	0	0	0	0	0	notsig
FBgn0031746	0	0	0	0	0	0	notsig
FBgn0265788	0	0	0	0	0	0	notsig
FBgn0265789	0	0	0	0	0	0	notsig
FBgn0002856	0	0	0	0	0	0	notsig
FBgn0002855	0	0	0	0	0	0	notsig
FBgn0265790	0	0	0	0	0	0	notsig
FBgn0031747	0	0	0	0	0	1	noexon
FBgn0264352	0	0	0	0	0	0	notsig
FBgn0043362	0	1	0	1	0	1	noexon
FBgn0031749	0	0	0	0	0	0	notsig
FBgn0031751	0	0	0	0	0	0	notsig
FBgn0264547	0	0	0	0	0	0	notsig
FBgn0015381	0	0	0	0	0	0	notsig
FBgn0266826	0	0	0	0	0	0	notsig
FBgn0266827	0	1	0	1	1	0	exon
FBgn0261055	0	0	0	0	0	0	notsig
FBgn0001128	0	0	0	0	0	0	notsig
FBgn0031752	1	0	0	1	0	1	noexon
FBgn0031753	0	0	0	0	0	0	notsig
FBgn0003980	0	0	0	0	0	0	notsig
FBgn0086266	0	0	0	0	0	0	notsig
FBgn0003979	0	0	0	0	0	0	notsig
FBgn0086265	0	1	0	1	1	0	exon
FBgn0031756	0	0	0	0	0	0	notsig
FBgn0031757	0	0	0	0	0	0	notsig
FBgn0031758	0	0	0	0	0	0	notsig
FBgn0263442	0	0	0	0	0	0	notsig
FBgn0000308	0	0	0	0	0	0	notsig
FBgn0001942	0	0	0	0	0	0	notsig
FBgn0001941	0	0	0	0	0	0	notsig
FBgn0031759	1	0	0	1	1	1	both
FBgn0031760	0	0	0	0	0	0	notsig
FBgn0001089	0	0	0	0	0	0	notsig
FBgn0264448	0	0	0	0	0	0	notsig
FBgn0031762	1	1	1	1	1	1	both
FBgn0001170	0	0	0	0	0	0	notsig
FBgn0031763	1	0	0	1	1	0	exon
FBgn0031764	0	0	0	0	0	0	notsig
FBgn0031765	0	0	0	0	0	0	notsig
FBgn0025742	0	0	0	0	0	0	notsig
FBgn0031766	0	0	0	0	0	0	notsig
FBgn0051643	0	0	0	0	0	0	notsig
FBgn0000052	0	0	0	0	0	0	notsig
FBgn0262317	0	0	0	0	0	0	notsig
FBgn0029161	0	0	0	0	0	0	notsig
FBgn0085208	0	0	0	0	0	0	notsig
FBgn0031768	0	0	0	0	0	0	notsig
FBgn0031769	0	0	0	0	0	0	notsig
FBgn0031770	0	1	0	1	1	0	exon
FBgn0085209	0	0	0	0	0	0	notsig
FBgn0031771	0	0	0	0	0	0	notsig
FBgn0031772	0	0	0	0	0	0	notsig
FBgn0031773	0	0	0	0	0	0	notsig
FBgn0031774	0	0	0	0	0	0	notsig
FBgn0031775	0	0	0	0	0	0	notsig
FBgn0031776	0	0	0	0	0	0	notsig
FBgn0031777	0	0	0	0	0	0	notsig
FBgn0266449	0	0	0	0	0	0	notsig
FBgn0264345	0	0	0	0	0	0	notsig
FBgn0031778	0	0	0	0	0	0	notsig
FBgn0265999	0	0	0	0	0	0	notsig
FBgn0266450	0	0	0	0	0	0	notsig
FBgn0266445	0	0	0	0	0	0	notsig
FBgn0031779	0	0	0	0	0	0	notsig
FBgn0266521	0	0	0	0	0	0	notsig
FBgn0051642	0	0	0	0	0	0	notsig
FBgn0284255	0	0	0	0	0	0	notsig
FBgn0031782	0	0	0	0	0	0	notsig
FBgn0261683	0	0	0	0	0	0	notsig
FBgn0261697	0	0	0	0	0	0	notsig
FBgn0031784	0	0	0	0	0	0	notsig
FBgn0267283	0	0	0	0	0	0	notsig
FBgn0266071	0	0	0	0	0	0	notsig
FBgn0031785	0	0	0	0	0	0	notsig
FBgn0051639	0	0	0	0	0	0	notsig
FBgn0031786	0	0	0	0	0	1	noexon
FBgn0085409	0	0	0	0	0	0	notsig
FBgn0026755	0	0	0	0	0	1	noexon
FBgn0266070	0	0	0	0	0	0	notsig
FBgn0053531	1	1	0	1	0	1	noexon
FBgn0031791	0	0	0	0	0	0	notsig
FBgn0031792	0	0	0	0	0	0	notsig
FBgn0261699	0	0	0	0	0	0	notsig
FBgn0264543	0	0	0	0	0	0	notsig
FBgn0260452	0	0	0	0	0	0	notsig
FBgn0265778	0	0	0	0	0	0	notsig
FBgn0031799	0	0	0	0	0	0	notsig
FBgn0015623	0	0	0	0	0	0	notsig
FBgn0031800	0	0	0	0	0	0	notsig
FBgn0031801	0	0	0	0	0	0	notsig
FBgn0031802	0	0	0	0	0	0	notsig
FBgn0031803	0	0	0	0	0	0	notsig
FBgn0031804	0	0	0	0	0	0	notsig
FBgn0266003	0	0	0	0	0	0	notsig
FBgn0266004	0	0	0	0	0	1	noexon
FBgn0031805	1	0	0	1	0	1	noexon
FBgn0043854	0	0	0	0	0	0	notsig
FBgn0259714	1	1	0	1	1	1	both
FBgn0031808	0	0	0	0	0	0	notsig
FBgn0259716	0	0	0	0	0	0	notsig
FBgn0259715	0	0	0	0	0	0	notsig
FBgn0031811	0	0	0	0	0	0	notsig
FBgn0011722	0	0	0	0	0	0	notsig
FBgn0263278	0	0	1	1	1	0	exon
FBgn0031813	0	0	0	0	0	0	notsig
FBgn0031814	0	1	0	1	0	1	noexon
FBgn0031815	0	0	0	0	0	0	notsig
FBgn0031816	0	0	0	0	0	0	notsig
FBgn0031817	0	0	0	0	0	0	notsig
FBgn0259749	0	0	0	0	0	0	notsig
FBgn0031818	0	0	0	0	0	0	notsig
FBgn0086357	0	0	0	0	0	0	notsig
FBgn0031820	0	0	0	0	0	0	notsig
FBgn0031821	0	0	0	0	0	0	notsig
FBgn0027496	0	0	0	0	0	0	notsig
FBgn0031822	0	0	0	0	0	0	notsig
FBgn0051638	0	0	0	0	0	0	notsig
FBgn0031824	0	0	0	0	0	0	notsig
FBgn0031826	1	0	0	1	1	0	exon
FBgn0051637	0	0	0	0	0	0	notsig
FBgn0266001	0	0	0	0	0	0	notsig
FBgn0000320	0	0	0	0	0	1	noexon
FBgn0266002	0	0	0	0	0	0	notsig
FBgn0031829	0	0	0	0	0	0	notsig
FBgn0031830	0	0	0	0	0	0	notsig
FBgn0031832	0	0	0	0	0	0	notsig
FBgn0031831	0	0	0	0	0	0	notsig
FBgn0263916	0	0	0	0	0	0	notsig
FBgn0031834	0	0	0	0	0	0	notsig
FBgn0031835	1	0	0	1	1	0	exon
FBgn0031836	0	0	0	0	0	0	notsig
FBgn0031837	0	1	0	1	0	1	noexon
FBgn0266218	0	1	0	1	1	0	exon
FBgn0085374	0	0	0	0	0	0	notsig
FBgn0051634	0	0	0	0	0	0	notsig
FBgn0051635	0	0	0	0	0	0	notsig
FBgn0031842	0	0	0	0	0	0	notsig
FBgn0051633	0	0	0	0	0	0	notsig
FBgn0051636	0	0	0	0	0	0	notsig
FBgn0028467	0	0	0	0	0	0	notsig
FBgn0031844	0	0	0	0	0	0	notsig
FBgn0000392	1	0	0	1	0	1	noexon
FBgn0085339	1	0	0	1	0	1	noexon
FBgn0263200	1	0	0	1	1	0	exon
FBgn0028990	0	0	0	0	0	0	notsig
FBgn0000351	0	1	0	1	1	0	exon
FBgn0031848	0	0	0	0	0	0	notsig
FBgn0028703	1	0	0	1	1	0	exon
FBgn0031849	0	0	0	0	0	0	notsig
FBgn0031850	1	0	1	1	1	1	both
FBgn0025595	0	1	0	1	1	0	exon
FBgn0031851	0	0	0	0	0	0	notsig
FBgn0025777	0	0	0	0	0	0	notsig
FBgn0046704	0	0	0	0	0	0	notsig
FBgn0031853	0	0	0	0	0	0	notsig
FBgn0031854	0	0	0	0	0	0	notsig
FBgn0031855	0	0	0	0	0	0	notsig
FBgn0051910	0	0	0	0	0	0	notsig
FBgn0086034	0	0	0	0	0	0	notsig
FBgn0265257	0	0	0	0	0	0	notsig
FBgn0031856	0	0	0	0	0	0	notsig
FBgn0031857	1	0	0	1	1	0	exon
FBgn0031858	1	0	0	1	1	0	exon
FBgn0015776	1	0	0	1	0	1	noexon
FBgn0015777	0	0	0	0	0	0	notsig
FBgn0042189	0	0	0	0	0	0	notsig
FBgn0031859	0	0	0	0	0	0	notsig
FBgn0031860	0	0	0	0	0	0	notsig
FBgn0031861	0	0	0	0	0	0	notsig
FBgn0264890	0	0	0	0	0	0	notsig
FBgn0051632	0	0	0	0	0	1	noexon
FBgn0017551	0	0	0	0	0	0	notsig
FBgn0086451	0	0	0	0	0	0	notsig
FBgn0031865	1	0	0	1	1	0	exon
FBgn0266220	0	0	0	0	0	0	notsig
FBgn0266219	0	0	0	0	0	0	notsig
FBgn0031866	1	0	0	1	1	1	both
FBgn0042092	0	0	0	0	0	0	notsig
FBgn0031868	0	0	0	0	0	0	notsig
FBgn0011737	0	0	0	0	0	0	notsig
FBgn0028554	0	0	0	0	0	0	notsig
FBgn0052829	0	0	0	0	0	0	notsig
FBgn0026196	0	0	0	0	0	0	notsig
FBgn0263467	0	0	0	0	0	0	notsig
FBgn0004838	0	0	0	0	0	0	notsig
FBgn0262877	0	0	0	0	0	0	notsig
FBgn0031869	0	1	0	1	1	0	exon
FBgn0031871	0	0	0	0	0	0	notsig
FBgn0031872	0	0	0	0	0	0	notsig
FBgn0031873	0	0	0	0	0	0	notsig
FBgn0020616	0	0	0	0	0	0	notsig
FBgn0031874	0	1	0	1	1	0	exon
FBgn0031875	0	0	0	0	0	0	notsig
FBgn0031876	0	0	0	0	0	0	notsig
FBgn0031877	0	0	0	0	0	0	notsig
FBgn0031878	0	0	0	0	0	0	notsig
FBgn0021944	0	0	0	0	0	0	notsig
FBgn0264922	0	0	0	0	0	0	notsig
FBgn0016978	0	1	0	1	1	0	exon
FBgn0262616	0	0	0	0	0	0	notsig
FBgn0031879	1	1	0	1	1	1	both
FBgn0265414	0	0	0	0	0	0	notsig
FBgn0263026	0	0	0	0	0	0	notsig
FBgn0263027	0	0	0	0	0	0	notsig
FBgn0000053	1	1	0	1	1	1	both
FBgn0003046	0	0	0	0	0	0	notsig
FBgn0051908	0	1	0	1	1	0	exon
FBgn0031881	0	0	0	0	0	0	notsig
FBgn0031882	0	0	0	0	0	0	notsig
FBgn0031883	1	0	0	1	0	1	noexon
FBgn0262872	1	0	0	1	1	0	exon
FBgn0031885	1	0	0	1	1	0	exon
FBgn0051907	0	0	0	0	0	0	notsig
FBgn0266666	0	0	0	0	0	0	notsig
FBgn0031886	0	0	0	0	0	0	notsig
FBgn0031887	0	0	0	0	0	0	notsig
FBgn0031888	0	0	0	0	0	0	notsig
FBgn0265822	0	0	0	0	0	0	notsig
FBgn0267915	0	0	0	0	0	1	noexon
FBgn0085407	1	1	0	1	1	1	both
FBgn0265823	0	0	0	0	0	0	notsig
FBgn0267929	0	0	0	0	0	0	notsig
FBgn0265824	0	0	0	0	0	0	notsig
FBgn0031893	0	0	0	0	0	0	notsig
FBgn0031894	0	0	0	0	0	0	notsig
FBgn0031895	1	1	0	1	1	1	both
FBgn0031896	0	0	0	0	0	0	notsig
FBgn0031897	1	0	0	1	1	0	exon
FBgn0263133	0	0	0	0	0	0	notsig
FBgn0266324	0	0	0	0	0	0	notsig
FBgn0259111	0	0	0	0	0	0	notsig
FBgn0264343	0	0	0	0	0	0	notsig
FBgn0031900	0	0	0	0	0	0	notsig
FBgn0010453	1	0	0	1	0	1	noexon
FBgn0284084	0	0	0	0	0	1	noexon
FBgn0266842	0	0	0	0	0	0	notsig
FBgn0031902	0	0	0	0	0	0	notsig
FBgn0031903	1	0	0	1	0	1	noexon
FBgn0264872	0	0	0	0	0	0	notsig
FBgn0002938	1	1	0	1	1	0	exon
FBgn0031904	0	0	0	0	0	0	notsig
FBgn0031905	0	0	0	0	0	0	notsig
FBgn0031906	0	0	0	0	0	0	notsig
FBgn0264888	0	0	0	0	0	0	notsig
FBgn0031907	1	1	0	1	0	1	noexon
FBgn0267924	0	0	0	0	0	0	notsig
FBgn0031908	0	0	0	0	0	0	notsig
FBgn0031909	0	0	0	0	0	0	notsig
FBgn0031910	1	0	0	1	1	0	exon
FBgn0028387	1	0	0	1	1	0	exon
FBgn0264439	0	0	0	0	0	0	notsig
FBgn0262453	0	0	0	0	0	0	notsig
FBgn0283658	1	1	0	1	1	0	exon
FBgn0031913	0	0	0	0	0	0	notsig
FBgn0031914	0	0	0	0	0	0	notsig
FBgn0025697	0	0	0	0	0	0	notsig
FBgn0041247	0	0	0	0	0	0	notsig
FBgn0045495	0	0	0	0	0	0	notsig
FBgn0031918	0	0	0	0	0	0	notsig
FBgn0260486	1	1	0	1	1	1	both
FBgn0031920	1	0	0	1	1	0	exon
FBgn0011283	0	0	0	0	0	0	notsig
FBgn0264895	1	0	0	1	1	1	both
FBgn0264891	0	0	0	0	0	0	notsig
FBgn0083141	0	0	0	0	0	0	notsig
FBgn0266910	0	0	0	0	0	1	noexon
FBgn0031925	0	0	0	0	0	0	notsig
FBgn0031926	1	0	0	1	1	0	exon
FBgn0266034	0	0	0	0	0	0	notsig
FBgn0266035	0	0	0	0	0	0	notsig
FBgn0264087	1	0	0	1	0	1	noexon
FBgn0040299	1	0	0	1	0	1	noexon
FBgn0031929	0	0	0	0	0	0	notsig
FBgn0031930	0	0	0	0	0	0	notsig
FBgn0262880	0	0	0	0	0	0	notsig
FBgn0041182	0	0	0	0	0	0	notsig
FBgn0041181	0	0	0	0	0	0	notsig
FBgn0266325	0	0	0	0	0	0	notsig
FBgn0267326	0	0	0	0	0	0	notsig
FBgn0053296	0	0	0	0	0	0	notsig
FBgn0031935	0	0	0	0	0	0	notsig
FBgn0031936	0	0	0	0	0	0	notsig
FBgn0031937	0	0	0	0	0	0	notsig
FBgn0267743	0	0	0	0	0	0	notsig
FBgn0031939	0	0	0	0	0	0	notsig
FBgn0014454	0	0	0	0	0	0	notsig
FBgn0031940	0	0	0	0	0	0	notsig
FBgn0031941	0	0	0	0	0	0	notsig
FBgn0031942	1	0	0	1	0	1	noexon
FBgn0267282	0	0	0	0	0	0	notsig
FBgn0267689	1	0	0	1	1	0	exon
FBgn0031945	0	0	0	0	0	0	notsig
FBgn0020880	0	0	0	0	0	0	notsig
FBgn0003961	0	0	0	0	0	0	notsig
FBgn0031946	0	0	0	0	0	0	notsig
FBgn0031947	0	0	0	0	0	0	notsig
FBgn0031948	0	0	0	0	0	0	notsig
FBgn0286198	0	0	0	0	0	0	notsig
FBgn0266072	0	0	0	0	0	0	notsig
FBgn0031950	1	0	0	1	1	0	exon
FBgn0031951	0	0	0	0	0	0	notsig
FBgn0031952	0	0	0	0	0	0	notsig
FBgn0261800	0	0	0	0	0	0	notsig
FBgn0027515	0	0	0	0	0	0	notsig
FBgn0020618	0	0	0	0	0	0	notsig
FBgn0004177	0	0	0	0	0	0	notsig
FBgn0262546	0	0	0	0	0	0	notsig
FBgn0031954	0	0	0	0	0	0	notsig
FBgn0031955	0	0	0	0	0	0	notsig
FBgn0040099	0	0	0	0	0	0	notsig
FBgn0031957	0	0	0	0	0	0	notsig
FBgn0045038	0	0	0	0	0	0	notsig
FBgn0266904	0	0	0	0	0	0	notsig
FBgn0031959	0	0	0	0	0	0	notsig
FBgn0031961	0	0	0	0	0	0	notsig
FBgn0261790	0	0	0	0	0	0	notsig
